Invoice/Item Number,Date,Store Number,Store Name,Address,City,County,Category,Category Name,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),year,month
INV-07944300005,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,DIAGEO AMERICAS,17090,Bulleit Bourbon 10YR,12,750,$23.00,$34.50,1,$34.50,0.75,2017,10
INV-07944300006,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Heaven Hill Brands,17127,Cabin Still Str Bourbon,12,1000,$5.00,$7.50,1,$7.50,1.0,2017,10
INV-07944300007,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,CONSTELLATION BRANDS INC,18604,High West,6,750,$21.00,$31.50,1,$31.50,0.75,2017,10
INV-07944300008,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19026,Jim Beam Black,12,750,$15.07,$22.61,1,$22.61,0.75,2017,10
INV-07944300009,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011600.0,Straight Rye Whiskies,CONSTELLATION BRANDS INC,27040,High West Double Rye,6,750,$21.00,$31.50,1,$31.50,0.75,2017,10
INV-07944300010,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011100.0,Blended Whiskies,CONSTELLATION BRANDS INC,27523,High West Campfire,6,750,$37.50,$56.25,1,$56.25,0.75,2017,10
INV-07944300011,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,42153,UV Ruby Red Grapefruit,12,750,$6.50,$9.75,1,$9.75,0.75,2017,10
INV-07944300012,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012300.0,Single Malt Scotch,William Grant & Sons Inc,4367,Balvenie Caribbean Cask 14yr,6,750,$39.96,$59.94,1,$59.94,0.75,2017,10
INV-07944300013,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062400.0,Spiced Rum,Jim Beam Brands,44448,Cruzan 9,12,750,$6.83,$10.25,1,$10.25,0.75,2017,10
INV-07944300014,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1052100.0,Imported Brandies,MOET HENNESSY USA,48122,Hennessy XO Cognac,12,750,$99.99,$149.99,1,$149.99,0.75,2017,10
INV-07944300015,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012200.0,Scotch Whiskies,E & J Gallo Winery,4825,Dalmore 12YR,6,750,$35.00,$52.50,3,$52.50,2.25,2017,10
INV-07944300016,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012300.0,Single Malt Scotch,MOET HENNESSY USA,5104,Glenmorangie Nectar D'or,6,750,$35.49,$53.24,1,$53.24,0.75,2017,10
INV-07944300017,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012300.0,Single Malt Scotch,DIAGEO AMERICAS,5430,Lagavulin 16yr Single Malt Scotch,12,750,$50.49,$75.74,1,$75.74,0.75,2017,10
INV-07944300018,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012300.0,Single Malt Scotch,Edrington Group USA LLC,5492,Macallan Fine Oak 10 Year,12,750,$27.48,$41.22,1,$41.22,0.75,2017,10
INV-07944300019,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1070000.0,Cocktails / RTD,Charles Jacquin Et Cie,56957,Bartenders Hot Sex,12,1000,$5.28,$7.92,1,$7.92,1.0,2017,10
INV-07944300020,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,BACARDI USA INC,64336,B&b D.o.m.,12,750,$19.50,$29.25,1,$29.25,0.75,2017,10
INV-07944300021,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,W J Deutsch & Sons LTD,65426,Licor 43,12,750,$14.10,$21.15,1,$21.15,0.75,2017,10
INV-07944300022,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081200.0,Cream Liqueurs,McCormick Distilling Co.,68611,McCormick's Irish Cream,12,750,$6.00,$9.00,1,$9.00,0.75,2017,10
INV-07944300023,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081400.0,American Schnapps,Jim Beam Brands,73517,Dekuyper Cactus Juice,12,1000,$7.87,$11.81,1,$11.81,1.0,2017,10
INV-07944300024,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081300.0,American Cordials & Liqueur,Prestige Wine & Spirits Group,75226,Kinky Red Liqueur,12,750,$10.00,$15.00,3,$15.00,2.25,2017,10
INV-07944300025,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1091300.0,Neutral Grain Spirits Flavored,PIEDMONT DISTILLERS INC,76044,Midnight Moon Blueberry,6,750,$11.50,$17.25,1,$17.25,0.75,2017,10
INV-07944300026,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77375,Smirnoff Sorbet Light Mango Passion Fruit,12,750,$8.25,$12.38,1,$12.38,0.75,2017,10
INV-07944300027,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77880,Smirnoff Sours Watermelon,12,750,$8.25,$12.38,4,$12.38,3.0,2017,10
INV-07944300028,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77889,Smirnoff Ruby Red Grapefruit,12,750,$8.25,$12.38,1,$12.38,0.75,2017,10
INV-07944300029,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081200.0,Cream Liqueurs,AMERICAN SPIRITS EXCHANGE,78592,Adelaides Caramel Mocha Mojo,12,750,$10.38,$15.57,5,$15.57,3.75,2017,10
INV-07944300030,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012300.0,Single Malt Scotch,Edrington Group USA LLC,5247,Highland Park 12YR Viking Honour,6,750,$27.56,$41.34,1,$41.34,0.75,2017,10
INV-07944300031,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012100.0,Canadian Whiskies,Jim Beam Brands,10627,Canadian Club Whisky,12,1000,$9.71,$14.57,1,$174.84,1.0,2017,10
INV-07944300032,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012100.0,Canadian Whiskies,DIAGEO AMERICAS,11297,Crown Royal Canadian Whisky,12,1000,$18.89,$28.34,30,$340.08,30.0,2017,10
INV-07944300033,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012100.0,Canadian Whiskies,CONSTELLATION BRANDS INC,11777,Black Velvet,12,1000,$6.63,$9.95,5,$119.40,5.0,2017,10
INV-07944300034,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012100.0,Canadian Whiskies,Jim Beam Brands,15247,Windsor Canadian,12,1000,$6.29,$9.44,1,$113.28,1.0,2017,10
INV-07944300035,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012400.0,Irish Whiskies,William Grant & Sons Inc,15940,Tullamore Dew Irish Whisky,12,750,$15.00,$22.50,1,$270.00,0.75,2017,10
INV-07944300036,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,DIAGEO AMERICAS,17087,Bulleit,12,1000,$19.99,$29.99,1,$359.88,1.0,2017,10
INV-07944300037,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,CEDAR RIDGE VINEYARDS LL,17206,Cedar Ridge Bourbon,6,750,$18.10,$27.15,3,$162.90,2.25,2017,10
INV-07944300038,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19067,Jim Beam,12,1000,$12.59,$18.89,5,$226.68,5.0,2017,10
INV-07944300039,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19226,Knob Creek,6,750,$19.94,$29.91,3,$179.46,2.25,2017,10
INV-07944300040,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19477,Maker's Mark,12,1000,$22.04,$33.06,3,$396.72,3.0,2017,10
INV-07944300041,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19486,Maker's 46,6,750,$20.99,$31.49,1,$188.94,0.75,2017,10
INV-07944300042,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Brown Forman Corp.,20366,Old Forester Bourbon,12,750,$9.88,$14.82,1,$177.84,0.75,2017,10
INV-07944300043,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,SAZERAC NORTH AMERICA,21598,Ten High,6,1750,$8.74,$13.36,1,$83.16,1.75,2017,10
INV-07944300044,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011100.0,Blended Whiskies,DIAGEO AMERICAS,25607,Seagrams 7 Crown Bl Whiskey,12,1000,$8.00,$12.00,3,$144.00,3.0,2017,10
INV-07944300045,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011400.0,Tennessee Whiskies,Brown Forman Corp.,26828,Jack Daniels Old #7 Black Lbl,6,1750,$30.68,$46.02,1,$276.12,1.75,2017,10
INV-07944300046,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011600.0,Straight Rye Whiskies,DIAGEO AMERICAS,27025,Bulleit 95 Rye,12,750,$15.00,$22.50,1,$270.00,0.75,2017,10
INV-07944300047,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1042100.0,Imported Dry Gins,BACARDI USA INC,28233,Bombay Sapphire Gin,12,1000,$16.50,$24.75,1,$297.00,1.0,2017,10
INV-07944300048,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1042100.0,Imported Dry Gins,William Grant & Sons Inc,28627,Hendrick's Gin,6,1000,$21.17,$31.76,3,$190.56,3.0,2017,10
INV-07944300049,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1042100.0,Imported Dry Gins,DIAGEO AMERICAS,28867,Tanqueray Gin,12,1000,$15.50,$23.25,4,$279.00,4.0,2017,10
INV-07944300050,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,SAZERAC NORTH AMERICA,29287,Barton Gin,12,1000,$3.92,$5.88,2,$70.56,2.0,2017,10
INV-07944300051,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,LUXCO INC,30527,Hawkeye Gin,12,1000,$4.23,$6.35,1,$76.20,1.0,2017,10
INV-07944300052,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,McCormick Distilling Co.,31167,McCormick Gin,12,1000,$4.13,$6.20,2,$74.40,2.0,2017,10
INV-07944300053,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,Phillips Beverage,31719,Phillips Gin,12,1000,$4.38,$6.57,1,$78.84,1.0,2017,10
INV-07944300054,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,LUXCO INC,33937,Pearl Cucumber,12,1000,$7.50,$11.25,2,$135.00,2.0,2017,10
INV-07944300055,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,PERNOD RICARD USA,34007,Absolut Swedish Vodka 80 Prf,12,1000,$14.99,$22.49,5,$269.88,5.0,2017,10
INV-07944300056,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PERNOD RICARD USA,34029,Absolut Citron (lemon Vodka),12,1000,$14.99,$22.49,5,$269.88,5.0,2017,10
INV-07944300057,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PERNOD RICARD USA,34036,Absolut Pears,12,750,$11.49,$17.24,1,$206.88,0.75,2017,10
INV-07944300058,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PERNOD RICARD USA,34117,Absolut Mandrin,12,1000,$14.99,$22.49,1,$269.88,1.0,2017,10
INV-07944300059,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,DIAGEO AMERICAS,34449,Ketel One Citroen,12,750,$12.50,$18.75,1,$225.00,0.75,2017,10
INV-07944300060,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,DIAGEO AMERICAS,34457,Ketel One Imported Vodka,12,1000,$16.50,$24.75,3,$297.00,3.0,2017,10
INV-07944300061,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,IMPERIAL BRANDS INC,34690,Sobieski Vodka,12,750,$6.50,$9.75,1,$117.00,0.75,2017,10
INV-07944300062,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,STOLI GROUP,34747,Stolichnaya Premium Vodka 80 Proof (lv),12,1000,$15.97,$23.96,1,$287.52,1.0,2017,10
INV-07944300063,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,CONSTELLATION BRANDS INC,34819,Svedka Vodka,12,1000,$8.00,$12.00,1,$144.00,1.0,2017,10
INV-07944300064,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,STOLI GROUP,34881,Stolichnaya Vanil Vodka 75 Proof,12,1000,$15.97,$23.96,1,$287.52,1.0,2017,10
INV-07944300065,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,34972,Three Olives Cherry Vodka,12,750,$9.96,$14.94,1,$179.28,0.75,2017,10
INV-07944300066,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,34995,Three Olives Grape Vodka,12,750,$9.96,$14.94,3,$179.28,2.25,2017,10
INV-07944300067,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,35039,Three Olives Pomegranate Vodka,12,750,$9.96,$14.94,1,$179.28,0.75,2017,10
INV-07944300068,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,SAZERAC NORTH AMERICA,35317,Barton Vodka,12,1000,$3.97,$5.96,55,$71.52,55.0,2017,10
INV-07944300069,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,Jim Beam Brands,35626,Pinnacle Whipped,12,750,$7.35,$11.03,1,$132.36,0.75,2017,10
INV-07944300070,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,DIAGEO AMERICAS,36188,Gordon's Vodka 80 Prf - Pet,6,1750,$9.74,$14.61,1,$87.66,1.75,2017,10
INV-07944300071,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,LUXCO INC,36307,Hawkeye Vodka,12,1000,$4.05,$6.08,5,$72.96,5.0,2017,10
INV-07944300072,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,36384,Three Olives Strawberry,12,750,$9.96,$14.94,1,$179.28,0.75,2017,10
INV-07944300073,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,Oz Spirits LLC,36447,Ingenioz,12,750,$12.54,$18.81,1,$225.72,0.75,2017,10
INV-07944300074,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,DIAGEO AMERICAS,36870,Ciroc Luxury Vodka,12,1000,$22.75,$34.13,1,$409.56,1.0,2017,10
INV-07944300075,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,SAZERAC NORTH AMERICA,37097,Mr. Boston Riva,12,1000,$3.97,$5.96,1,$71.52,1.0,2017,10
INV-07944300076,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,Phillips Beverage,37347,Phillips Vodka,12,1000,$4.29,$6.44,55,$77.28,55.0,2017,10
INV-07944300077,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,SAZERAC NORTH AMERICA,37937,Skol Vodka,12,1000,$4.42,$6.63,1,$79.56,1.0,2017,10
INV-07944300078,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,FIFTH GENERATION INC,38178,Titos Handmade Vodka,6,1750,$18.51,$27.77,1,$166.62,1.75,2017,10
INV-07944300079,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,39876,Smirnofff Sourced Ruby Red Grapefruit,12,750,$8.25,$12.38,1,$148.56,0.75,2017,10
INV-07944300080,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,40229,UV Sriracha,12,750,$6.50,$9.75,1,$117.00,0.75,2017,10
INV-07944300081,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Heaven Hill Brands,40327,Deep Eddy Ruby Red,12,750,$9.00,$13.50,1,$162.00,0.75,2017,10
INV-07944300082,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,41604,Uv Grape Vodka,12,750,$6.50,$9.75,3,$117.00,2.25,2017,10
INV-07944300083,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,41692,Uv Blue (raspberry) Vodka,6,1750,$10.99,$16.49,1,$98.94,1.75,2017,10
INV-07944300084,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,41694,Uv Blue (raspberry) Vodka,12,1000,$7.50,$11.25,1,$135.00,1.0,2017,10
INV-07944300085,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,41705,Uv Red (cherry) Vodka,12,1000,$7.50,$11.25,1,$135.00,1.0,2017,10
INV-07944300086,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,PERNOD RICARD USA,42717,Malibu Coconut Rum,12,1000,$10.49,$15.74,5,$188.88,5.0,2017,10
INV-07944300087,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062400.0,Spiced Rum,Heaven Hill Brands,43027,Admiral Nelson Spiced Rum,12,1000,$7.28,$10.92,1,$131.04,1.0,2017,10
INV-07944300088,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43050,Bacardi Dragon Berry,12,1000,$9.50,$14.25,2,$171.00,2.0,2017,10
INV-07944300089,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43095,Bacardi Mango,12,750,$8.25,$12.38,1,$148.56,0.75,2017,10
INV-07944300090,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,BACARDI USA INC,43127,Bacardi Superior Rum,12,1000,$9.50,$14.25,4,$171.00,4.0,2017,10
INV-07944300091,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43137,Bacardi Limon,12,1000,$9.50,$14.25,3,$171.00,3.0,2017,10
INV-07944300092,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43145,Bacardi Pineapple,12,750,$8.26,$12.39,1,$148.68,0.75,2017,10
INV-07944300093,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,SAZERAC NORTH AMERICA,44217,Barton Rum Light,12,1000,$4.00,$6.00,5,$72.00,5.0,2017,10
INV-07944300094,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,LUXCO INC,45277,Paramount White Rum,12,1000,$4.42,$6.63,5,$79.56,5.0,2017,10
INV-07944300095,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062400.0,Spiced Rum,PROXIMO,46504,Kraken Black Spiced Rum,12,750,$10.45,$15.68,1,$188.16,0.75,2017,10
INV-07944300096,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1012200.0,Scotch Whiskies,BACARDI USA INC,4867,Dewars White Label Scotch,12,1000,$17.50,$26.25,1,$315.00,1.0,2017,10
INV-07944300097,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1051100.0,American Brandies,Heaven Hill Brands,52319,Christian Bros Brandy-Round,12,1000,$7.11,$10.67,1,$128.04,1.0,2017,10
INV-07944300098,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1051100.0,American Brandies,LUXCO INC,54447,Paramount Apricot Flavored Brandy,12,1000,$6.53,$9.80,1,$117.60,1.0,2017,10
INV-07944300099,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1070000.0,Cocktails / RTD,SAZERAC NORTH AMERICA,57051,Barton Long Island Iced Tea,12,1000,$4.10,$6.15,27,$73.80,27.0,2017,10
INV-07944300100,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1070000.0,Cocktails / RTD,SAZERAC COMPANY  INC,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,$4.36,$6.54,2,$72.48,2.0,2017,10
INV-07944300101,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,Heaven Hill Brands,64645,Domaine de Canton,6,750,$18.55,$27.83,1,$166.98,0.75,2017,10
INV-07944300102,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,REMY COINTREAU USA INC,64776,Cointreau Liqueur,12,750,$19.99,$29.99,1,$359.88,0.75,2017,10
INV-07944300103,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081600.0,Whiskey Liqueur,SAZERAC COMPANY  INC,64867,Fireball Cinnamon Whiskey,12,1000,$11.34,$17.01,44,$204.12,44.0,2017,10
INV-07944300104,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,DIAGEO AMERICAS,64914,Ciroc Mango,12,750,$18.49,$27.74,1,$332.82,0.75,2017,10
INV-07944300105,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,"Mast-Jaegermeister US, Inc",65257,Jagermeister Liqueur,12,1000,$15.54,$23.31,10,$279.72,10.0,2017,10
INV-07944300106,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082100.0,Imported Cordials & Liqueur,Niche Import Co,65963,Mozart Chocolate Cream Pumpkin Spice Liqueur,6,750,$14.50,$21.75,1,$130.50,0.75,2017,10
INV-07944300107,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,DIAGEO AMERICAS,66636,Romana Sambuca Italian Liquore,12,750,$13.50,$20.25,1,$243.00,0.75,2017,10
INV-07944300108,10/12/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081600.0,Whiskey Liqueur,DIAGEO AMERICAS,67267,Yukon Jack Canadian Liqueur,12,1000,$11.75,$17.63,1,$211.56,1.0,2017,10
